position,title,description,url
61,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #63 - Temple Town Ruins Northern Nameless Mausoleum,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=N8Ovd5CLOy4
62,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #64 - Church of the Crusade and Fireknight Queelign,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=cgfcqaoc_Sc
63,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #65 - Pink Pest Party,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=tbvL-r8ZypM
64,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #66 - Red Bear Regulea,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=zfKsb-_6KVQ
65,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #67 - Scorpion River Catacombs,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=fmM64Xq0W7o
66,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #68 - Rauh Ruins Shenanigans,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=ENMjIeDnNhU
67,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #69 - Divine Beast Ruins and Rauh Done,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=bxIrI4SzmQw
68,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #70 - Trying to get to the Finger Ruins #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=NAQrsfQEwS8
69,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #71 - Scaduview and Commander Gaius,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=cb2w7jvjr-4
70,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #72 - Finger Ruins of Dheo #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=6CAwEhxB0do
71,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #73 - Finger Ruins of Dheo #2,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=aOf0oGQ2OPg
72,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #74 - Finger Ruins of Dheo #3,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=Dz_veu11cVo
73,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #75 - Ruined Forge Lava Intake,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=yP1aKx9lOII
74,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #76 - Ellac River,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=RVhYTxn-xFE
75,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #77 - Hunting for Pillar Path Cross and Bloodfiends,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=yG5pUQ-VlZo
76,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #78 - The Cerulean Coast at Last!,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=a1FrPWuUVGw
77,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #79 - Cerulean Coast #2 - Dancer of Ranah,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=hcNDngM_7tk
78,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #80 - Finger Ruins of Rhia #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=-gcljSxk6aM
79,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #81 - Finger Ruins of Rhia #2,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=a4zHrMZc2_g
80,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #82 - Metyr Mother of Fingers,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=nZpmFvH8Aaw
81,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #83 - Castle Watering Hole,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=jyhWwUTYIGE
82,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #84 - Recluse River Downstream,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=o9dCdV5-zsM
83,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #85 - Rakshasa and RIP Runes,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=pum5x6ofpno
84,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #86 - Darklight Catacombs,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=VOwkVWts9Oo
85,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #87 - Abyssal Woods #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=vBWgxdNpt5A
86,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #88 - Searching for Midra's Manse in Abyssal Woods,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=s-0SQOirrdA
87,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #89 - Midra's Manse #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=Aq0kqNQC2gI
88,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #90 - Midra's Manse #2,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=1VNed6wil5o
89,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #91 - Stone Coffin Fissure #1,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=CUWdOD5xiNU
90,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #92 -St Trina and the Dragon Pit,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=-4nplTsmfCA
91,"LP - Elden Ring NG+ PC - Shadow of the Erdtree - #93 - Dragons Pit, Dragon Man Jagged Peak Drake",Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=zOzJlHt4RuI
92,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #94 - Mountain Shenanigans with Charo,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=Y6gUioXTLgY
93,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #95 - Lamenter's Gaol,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=KvCiQQyjfjo
94,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #96 - Jagged Peak Ascension - Dragon Woes,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=uXcBZb0-MrE
95,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #97 - Bayle the Dread,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=OkTWk78EIrA
96,LP - Elden Ring NG+ PC - Shadow of the Erdtree - #100 - Radahn Consort of Miquella - END,Join Grayworm as he follows in Miquela's footsteps In Pursuit of the Realm of Shadow.  Check out these channels: @BlueLizardJello @preacherplays @DomsRoundtable​ #eldenring #eldenringdlc #shadowoftheerdtree   Original Build link on EIP Elden Ring Build Planner: https://eip.gg/elden-ring/build-planner/?buildId=clzu9ta3100bcd4lmpuc3mr4z  Reborn Build link on EIP: https://eip.gg/elden-ring/build-planner/?buildId=clzuae4rt00bwd4lmp2rj8s4s,https://www.youtube.com/watch?v=jjSpvDG0tIc
